Timestamp,mobile-15,mobile-13,mobile-14,mobile-9,mobile-39,mobile-37,mobile-21,mobile-43,mobile-10,mobile-22,mobile-32,mobile-44,mobile-34,mobile-49,mobile-46,mobile-23,mobile-45,mobile-8,mobile-31,mobile-36,mobile-7,mobile-12,mobile-5,mobile-11,mobile-42,static-15,static-13
2020-04-10 11:10:00,,,,,,,,29.920222337770113,,41.14802770367463,,,,,92.44353267456994,,,,66.49481333742881,,48.86000306732275,,,,,30.669,
2020-04-10 11:20:00,,,,,,,,34.637349164343014,,32.655919280984804,,,,,97.20393051563015,,,,62.020077755656004,,54.86970928781096,,,,,681.4960000000001,
2020-04-10 11:30:00,,,,,,,,35.85618442143404,,37.93092464960793,,,,,92.58881948452142,,,,58.04953824315396,,48.8875724878397,,,,,27.755,
2020-04-10 11:40:00,,,,,,,,43.68304531422881,,35.52443015269749,,,,,95.6668994464383,,,,59.56058364873814,,47.59894559239554,,,,,29.25,
2020-04-10 11:50:00,,,,,,,,31.328573991826406,,35.29558127436296,,,,,102.5535233600082,,,,61.098327545464116,,49.531578748940824,,,,,26.404,
2020-04-10 12:00:00,,,,,,,,32.331314099970534,,34.447093702099345,,,,,94.20239758632536,,,,56.72019654110572,,52.86821873885792,,,,,25.107,
2020-04-10 12:10:00,,,,,,,,31.54479384784587,,35.92082563959696,,,,,216.8630382768853,,,,64.75157077734289,,54.811135220258464,,,,,25.505,
2020-04-10 12:20:00,,,,,,,,733.4474348072686,,35.80242050641574,,,,,92.80858573925276,,,,59.89071640118476,50.58542904216504,53.19089209231802,,,,,27.688000000000002,
2020-04-10 12:30:00,,,,,,,,34.94075740796421,,36.605266427428774,,,,,127.6589167414544,,,,59.73849114133505,,55.499812248703314,,,,,28.881,
2020-04-10 12:40:00,,,,,,,,35.145985167780104,,490.61700322278193,,,,,93.84203091997021,,,,61.65463631003911,,56.164466139854014,,,,,28.781999999999996,
2020-04-10 12:50:00,,,,,,,,35.024784019254554,,37.070630786772476,,,,,97.10028911931728,,,,58.9625326873466,,54.21512751166383,,,,,31.325,
2020-04-10 13:00:00,,,,,,,,36.21855767622567,,34.882755153738195,,,,,96.45669773237196,,,,411.533666582126,,51.147854235362956,,,,,717.687,
2020-04-10 13:10:00,,,,,,,,35.421066726505416,,27.951303140911122,,,,,95.42147671555729,,,,825.8770014313028,,21.025895496468195,,,,,26.087,
2020-04-10 13:20:00,,,,,,,,32.387219695650515,,33.88268439887877,,,,,96.62989481865598,,,,110.28134908680241,,20.149496746682807,,,,,26.416999999999998,
2020-04-10 13:30:00,,,,,,,,30.807320356693864,,37.19904160344426,,,,,101.01152712727017,,,,62.201497126020826,,13.4754307980446,,,,,52.467,
2020-04-10 13:40:00,,,,,,,,34.121302009495764,,41.32707368337911,,,,,91.3860178847718,,,,67.49760425468125,,17.921886902868742,,,,,27.678,
2020-04-10 13:50:00,,,,,,,,31.816007770617762,,39.84529831751141,,,,,97.77309094826073,,,,62.66759034663981,,19.17124542660628,,,,,27.34,
2020-04-10 14:00:00,,,,,,,,34.1666210500576,,37.7261862595353,,,,,98.20084075893246,,,,58.524180632072344,,18.712679637686485,,,,,27.357,
2020-04-10 14:10:00,,,,,,,,30.192947540745905,,38.45733114439537,,,,,101.57341234387054,,,,61.9210979406404,,20.36707297060874,,,,,23.916999999999998,
2020-04-10 14:20:00,,,,,,,,34.12715539107426,,723.099956504618,,,,,95.01603526986544,,,,517.5936102953885,,14.158156937931034,,,,,26.697,
2020-04-10 14:30:00,,,,,,,,31.96344240844776,,36.43350736617642,,,,,95.09999163588124,,,,63.49191422746622,,20.11537703979,,,,,28.941999999999997,
2020-04-10 14:40:00,,,,,,,,39.14596177481741,,41.76017729298261,,,,,94.49965707735504,,,,64.17734525770946,,480.7568118898216,,,,,27.951,
2020-04-10 14:50:00,,,,,,,,29.923764801533764,,36.93441112677878,,,,,97.29245057665041,,,,58.341842319629066,,14.078200916475756,,,,,24.873,
2020-04-10 15:00:00,,,,,,,,36.796207497333434,,33.440974551870234,,,,,93.77923969923164,,,,60.11782638378339,,18.545036938942197,,,,,29.503,
2020-04-10 15:10:00,,,,,,,,407.40484472485514,,35.320598272348036,,,,,98.83450444484457,,,,59.422051848207595,,14.144973541006776,,,,,28.415,
2020-04-10 15:20:00,,,,,,,,31.27796511491349,,35.5727243931853,,,,,117.05223054240723,,,,56.35714054584359,,19.00107684628623,,,,,27.377,
2020-04-10 15:30:00,,,,,,,,35.42909933992935,,31.689741381948643,,,,,100.09253207660524,,,,61.01174258867513,,538.0604231726386,,,,,778.6360000000001,
2020-04-10 15:40:00,,,,,,,,34.68720176286133,,39.80641877528291,,,,,661.6927050244196,,,,59.271822791960496,,173.7251701951203,,,,,27.581,
2020-04-10 15:50:00,,,,,,,,34.49911677233075,,39.99245832183203,,,,,94.56284346629866,,,,62.36965585313616,,60.22681365871011,,,,,24.62,
2020-04-10 16:00:00,,,,,,,,28.497093258069466,,36.52353986661855,,,,,95.27498775908035,,,,59.50791552690803,,59.972516173141116,,,,,29.154,
2020-04-10 16:10:00,,,,,,,,32.45137219265379,,33.18784843111149,,,,,99.54348934072172,,,,627.9069465773616,,54.66990291359552,,,,,30.607,
2020-04-10 16:20:00,,,,,,,,33.25402566496619,,36.95533954980458,,,,,96.9400395336177,,,,60.01393769183161,,55.421173879773704,,,,,25.81,
2020-04-10 16:30:00,,,,,,,,31.586345285367642,,34.53441043441308,,,,,96.24402597294764,,,,59.84737846674785,,,,,,,713.1439999999999,
2020-04-10 16:40:00,,,,,,,,36.24965004093339,,41.85964390670539,,,,,95.88656936308493,,,,328.7010211910857,,,56.12271726205754,,,,25.948,
2020-04-10 16:50:00,,,,,,,,40.28179570882871,,34.679000307913824,,,,,99.71000008151805,,,,50.3833479350762,,,53.007591484307774,,,,28.588,
2020-04-10 17:00:00,,,,,,,,31.898045337806224,,36.536781157710145,,,,,94.852506437459,,,,,,,,,,,31.410999999999998,
2020-04-10 17:10:00,,,,,,,,33.835856108491825,,32.59387553394916,,,,,571.3495090479022,,,,,,,,,,,541.965,
2020-04-10 17:20:00,,,,,,,,29.718842611098445,,42.53652892163625,,,,,98.48935798803964,,,,,,,,,,,27.342,
2020-04-10 17:30:00,,,,,,,,30.920527484710373,,35.984554956969944,,,,,657.8936476179973,,,,,,,,,,,27.77,
2020-04-10 17:40:00,,,,,,,,29.29063024575028,,690.0162953302654,,,,,101.05350786404725,,,,,,,,,,,26.035,
2020-04-10 17:50:00,,,,,,,,31.48110014920114,,39.24531456458129,,,,,100.7539253011198,,,,,,,,,,,24.663,
2020-04-10 18:00:00,,,,,,,,30.895862968832354,,39.13528303838686,,,,,100.42650357124623,,,,,,,,,,,26.989,
2020-04-10 18:10:00,,,,,,,,30.85546557022423,,33.14610365002187,,,,,96.16127810535532,,,,,,,,,,,27.415,
2020-04-10 18:20:00,,,,,,,,31.765722572705606,,38.03216776024272,,,,,355.07970223136977,,,,,,,,,57.47791398617372,,28.954,
2020-04-10 18:30:00,,,,,,,,31.23859955308795,,41.13980505618103,,,,,96.56442106148594,,,,,,,,,,,28.941,
2020-04-10 18:40:00,,,,,,,31.891945890854288,31.564424213130245,,36.41183875287327,,,,,99.95207545307342,,,,,,,,,,,25.747,
2020-04-10 18:50:00,,,,,,,,35.990217876112034,,37.37422975357957,,,,,97.31548409616477,,,,,,,,,,,27.025,
2020-04-10 19:00:00,,,,,,,,34.01297160707484,,33.98554464606439,,,,,99.15574488502364,,,,,,,,,,,26.094,
2020-04-10 19:10:00,,,,,,,,556.8319307523084,,40.428605261770265,,,,,94.67256601952774,,,,,,,,,,,32.601,
2020-04-10 19:20:00,,,,,,,,32.260703551242464,,35.397129404026344,,,,,97.67225628181565,,,,,,,,,,,31.938000000000002,
2020-04-10 19:30:00,,,,,,,,31.18633497896186,,33.671880927977575,,,,,98.57857776438328,,,,,,,,,,,27.194000000000003,
2020-04-10 19:40:00,,,,,,,,34.50319547102505,,658.3319114792419,,,,,99.1444387916413,,,,,,,,,,,31.419,
2020-04-10 19:50:00,,,,,,,,32.28931483030262,,36.246488686065504,,,,,102.9959766084531,,,,,,,,,,,27.831999999999997,
2020-04-10 20:00:00,,,,,,,,38.78787796727358,,36.878296531049365,,,,,382.87891964661713,,,,,,,,,,,102.274,
2020-04-10 20:10:00,,,,,,,,32.42653620484382,,622.3791284762408,,,,,207.48638345678174,,,,,,,,,,,199.41,
2020-04-10 20:20:00,,,,,,24.984457665502504,,30.530867869219836,,37.776679348498774,,,,,98.49396541527409,,,,,,,,,,,206.643,
2020-04-10 20:30:00,35.799479873026755,,,,23.446036533486428,,,81.15942697902493,,37.44436853656438,,,,,48.636610857337935,,,,,,,,,57.851784265417,,26.134,
2020-04-10 20:40:00,,,,22.82688892704584,,,,33.81058096819429,41.26677124753813,32.49506681527818,,,,,,,,,,,,,,,,29.546,24.389
2020-04-10 20:50:00,,,24.14909932771653,,,,,34.443359675867285,44.309145516036466,38.1152971493644,,,,,,,,,,,,,,,,29.465,30.174
2020-04-10 21:00:00,,27.007746621945795,29.462541577765737,,,,,37.65100959252712,33.780315489013425,38.193403858456776,,,,,,,56.584486906334284,,,,,,,,,27.558000000000003,689.953
2020-04-10 21:10:00,,,,,,,,35.66342350841929,39.47432030842513,41.47774580478371,,,,,,,68.88480328365975,,,,,,,,,25.61,28.206
2020-04-10 21:20:00,,,,,,,,31.540570343021663,363.3688100027498,36.95136477129376,,,,,,,41.355284009394076,,,,,,,,,25.718000000000004,31.47
2020-04-10 21:30:00,,,,,,,,42.79945879780711,,34.50025142268712,,,,,,,,,,,,,,,,31.29,26.638
2020-04-10 21:40:00,,,,,,,,288.06633671214024,,35.02915624299314,,,,,,,,,,,,,,,,27.504,25.485
2020-04-10 21:50:00,,,,,,,,30.970185406638265,,36.980193658816205,,,,,,,,,,,,,,,,26.456999999999997,29.215999999999998
2020-04-10 22:00:00,,,,,,,,30.169930965432002,27.28174202344645,38.683191060856565,,,,,,,,,,,,,,,,29.894000000000002,28.889
2020-04-10 22:10:00,,,,,,,,30.06000617953609,392.00972003041636,35.21320743583244,,,,,,,,,,,,,,,,27.226,321.944
2020-04-10 22:20:00,,,,,,,,31.501656651804836,35.65846439115165,36.880865409590996,,,,,,,,,,,,,,,,25.628,25.85
2020-04-10 22:30:00,,,,,,,,32.468959575814054,40.43627279852847,34.874286853282534,,,,,,,,,,,,,,,,380.194,606.655
2020-04-10 22:40:00,,,,,,,,33.250668355686486,37.73111735547053,43.21178706657847,,,,,,,,,,,,,,,,31.18,27.215999999999998
2020-04-10 22:50:00,,,,,,,,33.37383167367844,35.958080792316615,44.176110776660025,,,,,,,,,,,,,,,,29.195,660.9839999999999
2020-04-10 23:00:00,,,,,,,,33.25088306732866,36.77328292326689,38.5195580688264,,,,,,,,,,,,,,,,27.41,26.384
2020-04-10 23:10:00,,,,,,,,40.094394643887796,37.76699934323457,43.21096558781617,,,,,,,,,,,,,,,,25.619,27.324
2020-04-10 23:20:00,,,,,,,,30.698025744494323,35.997965510270234,41.46273979909168,,,,,,,,,,,,,,,,29.035,24.511
2020-04-10 23:30:00,,,,,,,,32.760391632540674,40.13803475977497,34.408685134742086,,,,,,,,,,,,,,,,26.48,27.070999999999998
2020-04-10 23:40:00,,,,35.0987308355395,,,,30.735003781452818,36.116904395528564,47.55219349760212,,,,,,,,,,,,,,,,26.144000000000002,27.425
2020-04-10 23:50:00,,,,38.288258613838856,,,,28.24808510284328,34.454510263178165,40.860854710670615,,,,,,,,,,,,,,,,24.201999999999998,27.198
2020-04-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
